16|16|Palmer Luckey, is the 21-year-old founder of Oculus VR. His company has developed an affordable virtual-reality headset for playing ultra-immersive video games. While video games are where this improved virtual-reality technology is likely to take off first, it could also have applications in telepresence, architecture, computer-aided design, emergency response training, and phobia therapy. What is the name of this VR headset?|Oculus Rift|15|Globalization and Technology
17|17|This question has two answers: First, what is a telecommunication network that covers a broad area, for example any network that links across metropolitan, regional, or national boundaries?  Second, what is a collection of two or more computers that are located within a limited distance of each other and are connected to each other directly or indirectly?|Wide Area Network (WAN), Local Area Network (LAN)|10|Globalization and Technology
19|19|This is the basic unit of information  in computing and telecommunications; it is the amount of information stored by a digital device or other physical system that exists in one of two possible distinct states.|A bit (a contraction of binary digit)|5|Globalization and Technology
20|20|These are spaghetti like structures, made of materials such as copper or silicon. They are just a few atoms thick and can be readily engineered into tangled networks. Researchers worldwide are investigating the possibility that what hold the future of energy production (solar cells) and could deliver the next generation of computers?|Nanowires|10|Globalization and Technology
21|21|He chose the ââ symbol to provide an addressing standard in the form of "user@host", which is in use to date. This is why he is called the â¦ather of emailâ and is credited with its invention.|Ray Tomlinson|10|Globalization and Technology
22|22|It was founded in January 1994 by Jerry Yang and David Filo, who were Electrical Engineering graduate students when they created a website named "Jerry and David`s Guide to the World Wide Web."  What was the name of this well know search engine changed to?|Yahoo|5|Globalization and Technology
24|24|This domain name was originally registered on March 15, 1985, making it the first .com-domain in the world.|symbolics.com|10|Globalization and Technology
27|27|The World Is Flat: A Brief History of the Twenty-First Century is an international bestselling book that analyzes globalization, primarily in the early 21st century.  The title is a metaphor for viewing the world as a level playing field in terms of commerce, where all competitors have an equal opportunity.  Name the author of this bestselling book.|Thomas Friedman|20|Globalization and Technology
28|28|What is the system of interlinked hypertext documents accessed via the Internet called?|World Wide Web|10|Globalization and Technology
29|29|What invention originally sold for a price of $3,995 and weighed two pounds, receiving the nickname "the brick"?|A mobile phone|10|Globalization and Technology
31|31|This reflecting telescope was launched into orbit on April 24, 1990. It advantage of digital cameras and satellite communications to give jaw dropping views of space that were free from the interference of the earth`s atmosphere and light pollution. More than 200 years after Galileo pointed his telescope skyward, people could see space from the heavens.  Name this $2.5 billion dollar telescope.|The Hubble or The Hubble Space Telescope|20|Globalization and Technology
32|32|This term, coined by Marshall McLuhan in his book, The Gutenberg Galaxy, describes the trend of electronic mass media collapsing space and time barriers in human communication to enable people to communicate on a global scale.|Global Village|15|Globalization and Technology
33|33|This artificial object is stationed in space and uses radio at microwave frequencies for the purposes of telecommunications.  Name this artificial object.|A communications satellite (COMSAT)|15|Globalization and Technology
34|34|The world`s first communications satellite was launched in an Atlas rocket on December 18, 1958.  It provided the first test of a communications relay system in space and captured the worldâ³ attention by broadcasting a Christmas message from President Eisenhower through an onboard tape recorder.  Name the worldâ³ first communications satellite.|SCORE (Signal Communications Orbit Relay Equipment)|10|Globalization and Technology
35|35|This is an international organization which oversees a large number of agreements defining the "rules of trade" between  member states.|WTO (The World Trade Organization)|10|Globalization and Technology
36|36|This US government agency is primarily responsible for administering civilian foreign aid. It seeks to "extend a helping hand to those people overseas struggling to make a better life, recover from a disaster or striving to live in a free and democratic country." Its stated goals include providing "economic, development, and humanitarian assistance in support of the foreign policy goals of the United States."|USAID (The United States Agency for International Development)|10|Globalization and Technology
37|37|The most impressive feature of this vehicle is acceleration. The car can go from 0 to 60 miles per hour in 3.9 seconds. It can also reach a top speed of about 130 miles per hour and the company claims that the vehicle can register a maximum range of 220 miles per charge. What is the name of the world`s first commercially available battery electric sports car?|Tesla Roadster|10|Globalization and Technology
38|38|What technology enables data, including voices captured in digital form, to be converted into tiny pulses of light and then transmitted at high speeds through glass fibers wrapped into large capacity telecommunication cables?|Fiber optics|10|Globalization and Technology
39|39|It is maintained by an individual or group with regular entries of commentary or description of atopic of interest with added graphics or videos. It can also be used as a verb to describe the action of adding content.|Blog|5|Globalization and Technology
40|40|On October 7, 2010, Berkeley Bionics unveiled an exoskeleton system that allows paraplegics and those with mobility disorders to stand and walk. Name these powered exoskeletons that allow wearers to walk upright with little physical exertion.|eLEGS|10|Globalization and Technology
41|41|This keyword or term is associated with a piece of information in blogs, websites, and serves as an internet bookmark.|Tag|5|Globalization and Technology
42|42|This is a solar-powered, city-to-city elevated transit system that could take passengers and cars, via aluminum pods enclosed inside of steel tubes, from Los Angeles to San Francisco in 30 minutes. Name this superfast mode of inter-city transportation proposed by Elon Musk, chief executive of Tesla Motors and SpaceX.|The Hyperloop|10|Globalization and Technology
43|43|These are selected areas in industrializing countries marked by low taxes and tariffs, subsidized infrastructure,  exemption from some regulations, designed to attract direct foreign  investment, and stimulate growth.|Free Trade Zone|10|Globalization and Technology
44|44|This is a vehicle that is capable of sensing its environment and navigating without human input.  Advanced control systems interpret sensory information to identify appropriate navigation paths, as well as other cars on the road, various obstacles, and relevant signage. Google and Tesla Motors are the top two companies that are racing to perfect this technology for vehicles by the year 2020.|Autonomous car, driverless car, self-driving car, or robotic car|10|Globalization and Technology
45|45|What kind of organizations, such as the UN and NATO, are formed by restricted membership?|IGO (Intergovernmental organization)|5|Globalization and Technology
46|46|This is the effort to shield domestic producers against foreign competition via tariffs, quotas, etc.|Protectionism|5|Globalization and Technology
47|47|Name the policy of promoting growth consistent with protection of the environment.|Sustainable Development|20|Globalization and Technology
48|48|What is a programming language from Sun MicroSystems designed primarily for writing software to live on the web, or download to computers?|Java|10|Globalization and Technology
49|49|This is software that is supported by advertisements. It is free to use, but requires you to watch advertisements as long as the programs are open. Since the ads often allow you to click to a Web site, it typically requires an active Internet connection to run.|Adware|10|Globalization and Technology
50|50|This is an online character that represents a person. For example, games like World of Warcraft and the Sims Online allow players to create these custom characters.|An avatar|10|Globalization and Technology
51|51|What organization, begun in Belgium in 1973, assures a reliable global electronic financial system? It provides a network that enables financial institutions worldwide to send and receive information about financial transactions in a secure, standardized and reliable environment.|SWIFT (The Society for Worldwide Interbank Financial Telecommunication)|10|Globalization and Technology
52|52|These chipsâ³o named because they are modeled on biological brainsâ·ill be designed to process sensory data such as images and sound and to respond to changes in that data in ways not specifically programmed. They promise to accelerate decades of fitful progress in artificial intelligence and lead to machines that are able to understand and interact with the world in humanlike ways. Name these chips.|âeuromorphicâ (chips)|15|Globalization and Technology
53|53|This stores recently-used information in a place where it can be accessed extremely fast. For example, a Web browser like Internet Explorer uses this to store the pages, images, and URLs of recently visited Web sites on your hard drive.|A cache|10|Globalization and Technology
54|54|In computer terminology, this is data sent to your computer by a Web server that records your actions on a certain Web site.|A cookie|10|Globalization and Technology
55|55|"Our dream is to use the latest technology in the miniaturization of electronics to help improve the quality of life for millions of people," Google co-founder Sergey Brin said. What product is Google developing with pharmaceutical giant Novartis, to help patients manage diabetes? In the future, this technology as a whole could be used to â­anage human diseasesâ¬ by mapping diseases in the body using a range of other devices.|Smart contact lens|10|Globalization and Technology
56|56|This popular social networking website was originally designed for college students, but is now open to anyone 13 years of age or older. Its users can create and customize their own profiles with photos, videos, and information about themselves. In May of 2012 it offered its first IPO.|Facebook|5|Globalization and Technology
57|57|Name the startup company based in Sandpoint, Idaho, that is developing solar powered road panels to form a smart highway. Their technology combines a transparent driving surface with underlying solar cells, electronics and sensors to act as a solar array with programmable capability. Solar Roadways Inc is working to develop and commercially produce road panels which are made from recycled materials and incorporate photovoltaic cells.|Solar Roadways or Solar Roadways Incorporated|10|Globalization and Technology
58|58|This is the name of a line of motion sensing input devices by Microsoft for Xbox 360 and Xbox One video game consoles and Windows PCs.  It is based around a webcam-style add-on peripheral, it enables users to control and interact with their console or computer without the need for a game controller, through a natural user interface using gestures and spoken commands.|Kinect|10|Globalization and Technology
59|59|While this term originally referred to a clever or expert programmer, it is now more commonly used to refer to someone who can gain unauthorized access to other computers.|Hacker|5|Globalization and Technology
60|60|We refer to the physical parts of a computer and related devices by what term?|Computer hardware|10|Globalization and Technology
61|61|This is a high-quality video standard developed to replace older video formats; with its video quality as one of the most noticeable improvements. It uses a digital signal instead of an analog signal.|HDTV (High Definition Television)|10|Globalization and Technology
62|62|This term actually stands for the name of the committee that developed the format, but most of us know it as a compressed image file format. What is it?|JPEG  (Joint Photographic Experts Group)|10|Globalization and Technology
63|63|It is a type of electronic light source that is activated by an electrical current. It is highly energy-efficient and lasts much longer than a traditional light bulb. It can be used for indicator lights, clock displays, street lights, and even Christmas lights.|LED (Light-Emitting Diode)|5|Globalization and Technology
64|64|This is a business-oriented social networking website.|LinkedIn|10|Globalization and Technology
65|65|This is an artificially intelligent computer system developed by IBM, capable of answering questions posed in natural language. The computer system was specifically developed to answer questions on the quiz show Jeopardy! In 2011, it competed on Jeopardy! against former winners Brad Rutter and Ken Jennings. It received the first prize of $1 million.|Watson|5|Globalization and Technology
66|66|This is an image messaging and multimedia mobile application created by three students at Stanford University in April 2011.  It is primarily used for creating multimedia messages that can consist of a photo or a short video, and can be edited to include filters and effects, text captions, and drawings.  According to reports in May 2016, the company's estimated worth was said to be approaching $22 billion.|Snapchat|5|Globalization and Technology
67|67|What is the term credited to author William Gibson in 1984 which describes the imaginary place where e-mails, web pages, etc., go to while they are being sent between computers?|Cyberspace|5|Globalization and Technology
68|68|They attempt to steal your personal information. They send out e-mails that appear to come from legitimate websites such as eBay, PayPal, or other banking institutions. The e-mails state that your information needs to be updated or validated and asks that you enter sensitive personal information including SS numbers and credit card numbers.|Phishers|5|Globalization and Technology
69|69|This is a file that serves as a starting point for a new document and it is pre-formatted in some way. For example, you might use one of these in Microsoft Word when you want to write a resume or a business letter.|A template|5|Globalization and Technology
70|70|This might appear to be a computer game, but once you double-click it, the program starts writing over certain parts of your hard drive, corrupting your data. Unlike viruses, however, these don`t replicate themselves.|Trojan Horse|5|Globalization and Technology
71|71|It is the world`s largest and most powerful common market, which works to develop common foreign and security policies and to address other issues such as citizens` rights, job creation, regional development, and environmental protection.|European Union|10|Globalization and Technology
72|72|These are computer-mediated tools that allow people, companies and other organizations to create, share, or exchange information, career interests, ideas, and pictures / videos in virtual communities and networks.  These operate in a dialogic transmission system (many sources to many receivers).  A few examples include Facebook, Instagram, Twitter, and Snapchat.|Social media|10|Globalization and Technology
73|73|The worldwide expansion of what American food chain has become a symbol of globalization? Some menu items are the same all over the world, while other menu items are specific to the particular country. Globalization has brought this company to billions of consumers worldwide.|McDonald`s|5|Globalization and Technology
74|74|What is the term used in reference to the highly developed economies of Hong Kong, Singapore, South Korea and Taiwan? These nations and areas were notable for maintaining exceptionally high growth rates (in excess of 7 percent a year) and rapid industrialization between the early 1960s and 1990s.|The Four Asian Tigers|15|Globalization and Technology
75|75|It has crossed the greatest minds and most diverse borders since it was born many centuries ago. Today, it may be the most pervasive global symbol known. In the twenty-first century it is so familiar that to talk about it seems like much ado about nothing, but it is precisely understanding and working with this nothing that has allowed civilization to progress. The development of what symbol across continents, centuries, and minds has made it one of the greatest accomplishments of human society?|Zero|10|Globalization and Technology
76|76|With almost one billion speakers, which represent about 14.4% of the worldâ³ population, this language claims the top spot as the worldâ³ most common language.  It is one of the five major dialects of Chinese and is the official language of China and Taiwan, as well as one of the four official dialects of Singapore.|Mandarin|20|Globalization and Technology
77|77|The B612 Foundation is a private foundation dedicated to protecting the Earth from asteroid strikes. What program is the cornerstone of the Foundation`s efforts?   It`s mission is to catalog 90% of asteroids with diameters larger than 460 ft., though they also plan to map smaller asteroids as well. December 2016 is its tentative launch date.|Sentinel program|10|Globalization and Technology
78|78|Trade links between the Roman Empire, the Parthian Empire, and the Han Dynasty are ancient indications of the need for man to globalize.  The increasing commercial links between these powers took form in this 7000 mile route, which started in western China, reached the boundaries of the Parthian Empire, and continued to Rome.|The Silk Road|10|Globalization and Technology
79|79|What is the device which connects at least two computer networks and sends data from one to the other?|Router|10|Globalization and Technology
80|80|During this historical period, lasting from c. 750 CE to c. 1257 CE, another stage of globalization  was added when Muslim traders and explorers established trade routes, resulting in a globalization of agriculture, trade, knowledge and technology.|Islamic Golden Age|10|Globalization and Technology
81|81|What is the name of the early modern globalization period roughly spanning the years between 1600 and 1800? It distinguished itself from modern globalization on the basis of expansionism.|Proto-globalization|10|Globalization and Technology
82|82|These were among the earliest timekeepers that didn`t depend on the observation of celestial bodies.|Water clocks|10|Globalization and Technology
83|83|What is the migration of skilled workers called? For example, the US welcomes many nurses to come work in this country, this means that some 400,000 European science and technology graduates now live in the U.S. and most have no intention to return to Europe.|The brain drain|10|Globalization and Technology
84|84|What were among the earliest cultural forces to globalize? They were spread by force, migration, evangelists, imperialists and traders and have influenced cultures in places far from their origins.|Religious movements|10|Globalization and Technology
85|85|This is a music genre that primarily refers to a blending of Western pop music with traditional/folk or world music. It emerged in the mid-1980s and encompasses an ever-widening range of ethnic diversity.|Worldbeat|5|Globalization and Technology
86|86|What kind of globalization is driven by communication technology and the worldwide marketing of Western goods and ideas?|Cultural globalization|15|Globalization and Technology
87|87|Native to Asia, it reached Europe in 1606, after Dutch traders sent a bulk shipment. Within a century, this caffeinated drink became a popular beverage. The globalization of this product carries a history of international intrigues, monopolies, wars and ethnic displacements.|Tea|5|Globalization and Technology
88|88|The quest for this product was one of the earliest drivers of globalization. Long before the great voyages of European explorers, these were globally traded products that created a global economic network in the Middle Ages.|Spices|5|Globalization and Technology
89|89|The symbol of Italian cuisine, staple of many Mexican dishes, and the perfect condiment for a burger, was originally found in Peru.  Today, the U.S., China, Turkey, Italy, and India are the top five producing countries.|The tomato|5|Globalization and Technology
90|90|American Indians introduced this to European explorers, sailors and settlers, but it would never have made the jump to European culture without the help of physicians. They seized upon the notion that many American Indian cultures valued it as a powerful healing agent. In their zeal for finding herbal remedies, these doctors did not realize that they were promoting a major source of disease.|Tobacco|5|Globalization and Technology
92|92|What is the online social networking service and microblogging service that enables its users to send and read text-based posts of up to 140 characters? It has been cited as an important factor in the Arab Spring and other political protests.|Twitter|10|Globalization and Technology
93|93|The G7; a group of seven major economic powers that are engaged in regular consultation on financial stability and economic growth, consists of the US, Japan, Germany, France, and UK. What two other countries are a part of this group?|Italy, Canada|20|Globalization and Technology
94|94|This international online self-described not-for-profit organization publishes submissions of private, secret, and classified media from anonymous news sources, news leaks, and whistleblowers.|Wiki Leaks|15|Globalization and Technology
95|95|Waverly Labs has designed a 'smart earpiece' and corresponding app that uses speech-recognition technology to translate in real time.  The idea is that when language gets in the way, both people would put in an earpiece and speak in their preferred tongue. The technology translates the conversation so that two people speaking different languages can have a conversation without missing a beat.  What is the name of this earpiece technology?|The Pilot|15|Globalization and Technology
96|96|Globalization has reduced demand and halted growth for small-scale manufacturing and production. For example, many American farmers now grow food for large farms owned by corporations, rather than small family-owned farms. What are these large farms called?|Megafarms|10|Globalization and Technology
97|97|Because of global access to the internet, this has been sold, shared, and even stolen. It includes copyrights, trademarks, and patents.|Intellectual Property|15|Globalization and Technology
99|98|When perfected this technology will essentially allow you to access information from the Internet and project it on any surface, including your hand. It reads human gestures and turns any surface into an interactive screen. It senses objects around you, reads your hand gestures and immediately displays relevant information.|SixthSense (technology)|10|Globalization and Technology
100|99|These are typically removable and rewritable and are used for the same purposes for which floppy disks or CD-ROMs are used. They are smaller, faster, have thousands of times more capacity, and are more durable and reliable.|USB flash drives or thumb drives|10|Globalization and Technology
18|18|To solve the problem of sending electricity over long distances, George Westinghouse funded the development of this device that allowed electricity to be efficiently transmitted over long distances. This made it possible to supply electricity to homes and businesses located far from the electric generating plant.  Name this device.|(The) transformer|10|Globalization and Technology
3|3|In computer science, this term refers to when a machine mimics "cognitive" functions that humans associate with other human minds, such as "learning" and "problem solving."  The central goals of this research include reasoning, knowledge, planning, learning, natural language processing (communication), perception and the ability to move and manipulate objects.|Artificial Intelligence (AI)|15|Globalization and Technology
26|26|This refers to an economic and social inequality with regard to access to, use of, or impact of information and communication technologies.  The inequalities can occur within a single country between individuals, households, businesses, or geographic areas.  The inequalities can also occur between differing countries or regions of the world.|(The) Digital Divide|5|Globalization and Technology
23|23|This is an American automotive and renewable energy storage company that designs, manufactures, and sells electric cars, electric vehicle powertrain components, and battery products. CEO Elon Musk has said that he envisions his company as an independent automaker, aimed at eventually offering electric cars at prices affordable to the average consumer.|Tesla or Tesla Motors|15|Globalization and Technology
25|25|Doug Engelbart received a patent in 1970 for his invention of a wooden shell with two metal wheels which he had developed with Bill English, his lead engineer, a few years earlier.  What is this invention better known as?|The Mouse or Computer Mouse|10|Globalization and Technology
30|30|This is an American multinational online transportation network company headquartered in San Francisco, California. It develops, markets, and operates their mobile app, which allows consumers with smartphones to submit a trip request which is then routed to one of their drivers who use their own cars.  As of May 2016, the service was available in over 66 countries and 449 cities worldwide.|Uber or Uber Technologies|15|Globalization and Technology
91|91|These are graphic symbols and smileys used in electronic messages and Web pages.  The characters exist in various genres, including facial expressions, common objects, places and types of weather, and animals.|Emojis|10|Globalization and Technology
1|1|What 1971 amendment set the voting age at 18?|26th|5|Government
2|2|What charter restricted the power of the King of England and created a limited monarchy?|The Magna Carta|15|Government
3|3|What political collective has these three objectives as its mission; to reduce tariffs, promote a single market, and create a common currency?|The European Union|15|Government
4|4|This concept is often linked to human rights. In the Declaration of Independence Thomas Jefferson (using the un- variant) wrote that all men are "endowed by their Creator with certain â²ights"; including "life, liberty and the pursuit of happiness.â The spelling may vary but the meaning is still the same. What is the name of rights that canâ´ be given or taken away by a government or another legal power, instead, Government is created to protect these rights.|Inalienable rights     or     unalienable rights|15|Government
5|5|What US federal court has jurisdiction over cases involving tariffs?|Court of International Trade|20|Government
6|6|What lobbyist group, founded in 1966, wanted equal pay and opportunities in the workplace for women?| National Organization for Women     or     NOW|5|Government
7|7|There are three answers to this question:  First, the term of a U.S. president is how many years?  Second, the term of a senator is how many years?  Third, the term of a House of Representative member is how many years?|4, 6, and 2|10|Government
8|8|What is the legal term for moving a trial?|A change of venue|10|Government
9|9|It is an attitude of freedom, of creativity, of unrestrained political enthusiasm, of willingness to band together with ordinary citizens for a common purpose. It has nothing inherently to do with holding a position. It is what some political leaders do outside or beyond their official duties when they get involved in popular causes. It is what regular people do politically alongside others of like minds, without undue concern for conventional roles or authority.|Grassroots politics|15|Government
10|10|This is a legislative or congressional provision that directs approved funds to be spent on specific projects.|Earmark|10|Government
11|11|This term in politics usually refers to spending which is intended to benefit constituents of a politician in return for their political support, either in the form of campaign contributions or votes.|Pork barrel|10|Government
12|12|Whom did President Bush name as the new Supreme Court Chief Justice following the death of William Rehnquist?|John Roberts|15|Government
13|13|In most states, what is the second-in-command to the governor called?|Lieutenant Governor|15|Government
15|15|It is a provision exempting persons or other entities already engaged in an activity from new rules or legislation affecting that activity. It is sometimes added to legislation to avoid antagonizing groups with established interests in the activities affected.|Grandfather clause|15|Government
16|16|This is the constitutional privilege of members of Congress to make verbal statements on the floor and in committee for which they cannot be sued or arrested for slander or libel. This also includes freedom from arrest while traveling to or from sessions of Congress or on official business.|Diplomatic immunity|15|Government
17|17|Established in Article II, Section 2, of the Constitution, its role is to advise the President on any subject he may require relating to the duties of each member`s respective office. It includes the Vice President and the heads of 15 executive departments.  What is the name of this group that counsels the President?|The Cabinet|10|Government
18|18|Name the limited right that the president can invoke to withhold information from Congress.|Executive Privilege|15|Government
19|19|Charles Schenck was found guilty of violating the 1917 Espionage Act by distributing leaflets through the mail and urging men to resist the military draft during WWI.  The appeal argued his action was protected by the 1st Amendment.  The Supreme Court upheld the conviction.  Why?|National security in time of war|15|Government
20|20|FEMA has been under the political microscope since Hurricane Katrina; what does the acronym FEMA stand for?|Federal Emergency Management Agency|20|Government
21|21|What term means the spreading of ideas, information, or rumor for the purpose of either helping or hurting an institution, cause, or a person?|Propaganda|5|Government
22|22|A citizenâ³ exercise of speech and expression may be legally restricted when that individual does what?|Threatens public safety|15|Government
23|23|Name the government process where each branch controls the power of another.|Checks and balances|10|Government
24|24|What 1920 amendment gave women the right to vote?|19th|5|Government
25|25|What is the system of government which divides power between one centralized national government and many decentralized state governments?  The Constitution explicitly protects this principle, granting the national government many specific powers and responsibilities but also reserving many other powers to the various state and local governments, or to the people as individuals.|Federalism|20|Government
26|26|In legislative procedure, they are an additional provision added to a bill or other measure under the consideration by a legislature, having little connection with the subject matter of the bill. They are usually created as a tactic to pass a controversial provision that would not pass as its own bill.|Riders|5|Government
27|27|What do we call the Constitutional Doctrine that gives to a court system the power to annul legislative or executive acts that the judges declare to be unconstitutional?|Judicial Review|10|Government
28|28|What do we call a resident of a district or a member of a group represented by an elected official?|Constituent|5|Government
29|29|There are two answers to this question:  First, how many members are in the House of Representatives?  Second, how many members are there in the Senate?|435, 100|10|Government
31|31|What are elections called that take place in the spring in which members of a political party nominate candidates for a public office?|Primaries|10|Government
32|32|This is the name for areas of personal freedom with which governments are constrained from interfering.|Civil liberties|15|Government
33|33|This act, passed as a result of 9/11, may be cited as uniting and strengthening America by providing tools required to intercept and obstruct terrorists.|The Patriot Act|15|Government
34|34|Article VI, Section 2 of the United States Constitution states that the Constitution and all federal laws and treaties shall be the â³upreme law of the land.â By what name is this commonly referred?|Federal Supremacy Clause|15|Government
35|35|What are the combined doctrines, assertions, and intentions of a social or political group that justify its behavior?|Ideology|10|Government
36|36|In legislative procedure what is the term that denotes preventing a final vote on a measure by presentation of abnormally long, often meaningless speeches?  This practice of â´alking a bill to deathâ is most often associated with the U.S. Senate.|A filibuster|10|Government
37|37|Political cartoons and editorials can best be described as an example of what kind of opinion?|Biased opinion|10|Government
38|38|What principle simply means that the law applies equally to everyone, and that no one is above the law?|Rule of law|20|Government
40|40|If trying to sway the decision makers in a public hearing, it is best to include statements and/or information from what type of source?|Credible|5|Government
41|41|The Founding Fathers set up a framework for government in the Constitution that has continued to evolve over time. How would one describe a constitution that has the ability to change as the needs of a country change?|(Itâ³ a) Living Document|10|Government
42|42|Name the economic and political theory advocating collective or governmental ownership and administration of the means of production and the distribution of goods.|Socialism|10|Government
43|43|This is a group of military persons controlling a government, especially after a revolutionary seizure of power.|Junta|10|Government
44|44|The word amendment means to change or to alter.  How many amendments are there to the U.S. Constitution?|27|5|Government
45|45|A redistricting of voting precincts to the advantage of one political party is called what?|Gerrymandering|10|Government
46|46|The nation`s ongoing debate over gun control is rooted in what Constitutional amendment?|The 2nd|10|Government
47|47|These individuals are the highest-ranking diplomats sent abroad to represent their country`s interests. In the United States, the president appoints them to act as his representatives in other nations. Normally stationed in an embassy in the host nation`s capital, they are responsible for overseeing all American government activities in that country to further foreign policy goals.|Ambassadors|10|Government
48|48|Name the three (3) branches of the Federal government.|Legislative, executive, judicial|10|Government
49|49|The United States Congress funds Amtrak, a national railroad system. Railroads did not exist when the framers wrote the Constitution. Nevertheless, this use of funds is legal and is covered in Article 1 of the Constitution under what concept?|Implied powers|10|Government
51|51|Name the Latin term that means â°roduce the bodyâ®  It commands that a person held in custody be brought before a court so that it may be determined whether the detention is lawful, but does not determine guilt or innocence.|Habeas Corpus|15|Government
52|52|What form of government features leaders that make decisions with out the consent of the people, the leader typically uses the threat of force to maintain control of the government?|Dictatorship|10|Government
53|53|The act by which a person gives up his/her citizenship is called what?|Expatriation|15|Government
54|54|In politics, what is it called when members of political parties have strong adherence to the tenets of their party to the point that no compromise between parties can be reached in resolving issues facing the country?|Partisan Politics|15|Government
55|55|The right of a government to take private property for public use is called what?|Eminent Domain|15|Government
56|56|The president is chosen by the vote of the 538 members of the Electoral College.  How many votes are needed to win in the Electoral College?|270|10|Government
57|57|On what date do the president and vice-president take office?|January 20th|10|Government
58|58|There are two answers to this question:  The Legislative Branch of the U.S. government is headed by the Senate and the House of Representatives.  First, how are the members of the Senate chosen?  Second, how are members the House of Representatives chosen?|Two per state, by state population|15|Government
59|59|Who presides over the President`s impeachment trial?|Chief Justice (of the Supreme Court)|10|Government
60|60|What doctrine holds that the legitimacy and authority of government derives only from the consent of the people, who are the ultimate source of political power? The Constitution of the United States (which famously begins with the words, "We the People") is built upon this principle.|Popular sovereignty|15|Government
62|62|What action is not necessarily required by law, but is stressed as a socially good behavior to perform? Examples include voting in elections, signing up for the military, volunteering in the community, advocacy for various causes, participating in government politics, and holding public office. It is associated with democratic governance and social participation.|Civic responsibility|10|Government
63|63|On what day are presidential elections always held?|The first Tuesday after the first Monday in November|20|Government
64|64|This person, sometimes labeled "The Gatekeeper", is the highest ranking employee of the White House Office inside the Executive Office of the President of the United States and is an assistant to the President.|(White House) Chief of Staff|10|Government
66|66|This is an official in a political party whose primary purpose is to ensure party discipline in a legislature. They are a party`s "enforcers", who typically offer inducements and threaten punishments for party members to ensure that they vote according to the official party policy.| A whip|5|Government
67|67|In the U.S. constitution, what types of powers are held by both the states and the federal government?|Concurrent (powers)|5|Government
68|68|In government, what is an administrative system that is operated by more than one department staffed with nonelected officials and is often described as too complex, inefficient, inflexible, and dehumanizing?|Bureaucracy|10|Government
69|69|Name the term for the legal process by which a fugitive from justice in one state or country is returned to it from another state or country.|Extradition|5|Government
70|70|According to the Constitution, who has the authority to regulate trade with foreign nations?|Congress|5|Government
71|71|According to the 25th Amendment, if the President and Vice-President cannot perform the duties of the president, who is next in line in the order of succession?|The Speaker of the House (of Representatives)|10|Government
72|72|What term describes a public official serving out a term in office after having been defeated or being ineligible for reelection?|Lame Duck|10|Government
73|73|What do we call laws or regulations defining the maximum number of consecutive terms during which an official can hold office?|Term limits|5|Government
74|74|What is the difference between an absolute monarchy and a constitutional monarchy?|Absolute - no limits, Constitutional - limited by law|15|Government
75|75|Removing an official from office requires two steps: (1) a formal accusation, or impeachment, by the House of Representatives, and (2) a trial and conviction by the Senate. Impeachment requires a majority vote of the House; a conviction requires a two-thirds vote by the Senate. Since 1797 the House of Representatives has impeached how many federal officials?|Sixteen (Not included in this list are the office holders who have resigned rather than face impeachment, most notably, President Richard M. Nixon.)|10|Government
76|76|Since its inception in February 2009, this political movement, with the help of viral videos and social networking sites almost instantly found a large and loyal following. The party`s name is a clear reference to the American colonists` protest against taxes imposed by King George. Party members detest all things big: big government, big business, big national debt, big taxes.|Tea Party|10|Government
77|77|For what purpose have Americans, like Susan B. Anthony, Martin Luther King Jr.,  and others, used civil disobedience?|Correct perceived injustices|15|Government
78|78|The Intelligence Reform and Terrorism Prevention Act of 2004 requires that by January 1, 2008, U.S. travelers to and from the Caribbean, Bermuda, Panama, Mexico and Canada have what to enter or re-enter the United States?|A passport|10|Government
79|79|What is the quality of having an independent authority over a geographic area, such as a territory or country? This provides that a nation has the ability to guarantee the best interests of its own citizens.|Sovereignty|10|Government
80|80|The Judicial Branch of government is headed by what?|The Supreme Court|10|Government
81|81|Which Presidential cabinet department plays the lead role in advising the President on foreign policy?|Department of State|10|Government
82|82|The United States and England are two (2) of the five (5) countries that are the permanent members of the United Nations Security Council.  Name the other three (3).|Russia, France, China|15|Government
83|83|NAFTA reduced trade barriers among the U. S., Mexico, and Canada allowing businesses to relocate to areas where labor costs are much lower.  What do the letters NAFTA stand for?|North American Free Trade Agreement|20|Government
84|84|This amendment prohibits discrimination in the voting process based on race. Many states had produced legislation that circumvented this amendment without directly violating it. The Civil Rights Act of 1964 was sweeping federal legislation aimed at eliminating state and local obstacles to voting rights.|15th|5|Government
85|85|What would the U.S. government do if it wanted business to hire more employees and expand?|Lower business taxes|10|Government
86|86|What is the name given to the statement in the Constitution granting Congress the power to pass all laws necessary and proper for carrying out the enumerated list of powers?|The Elastic Clause|15|Government
88|88|Who nominates candidates for the Supreme Court?|The President|5|Government
89|89|There are two answers to this question: Besides voting by the citizenry, there are three ways non-violent, non-disruptive, or non-threatening change occurs within our government.  Identify two of the three ways these changes occur.|Political Parties, Special interest groups, Lobbyists|15|Government
90|90|What term means the complete absence of government and law?|Anarchy|5|Government
91|91|The displacement of Native Americans from their former homelands, by the U.S. government, would be a violation of which Constitutional concepts?|Equality and Democracy|20|Government
92|92|What type of veto is it if a bill is not signed by the president within 10 days and Congress is not in session?|Pocket veto|5|Government
